{
    (33, 30): {
    (37, 8): {
        (37, 6),
        (36, 6),
        (37, 8),
        (39, 10),
        (38, 10),
        (38, 9),
        (39, 8),
        (36, 7),
        (35, 6),
        (40, 8),
        (35, 8),
        (37, 10),
        (35, 7),
        (35, 10),
        (37, 9),
        (38, 7),
        (38, 8),
        (34, 8),
        (37, 5),
        (36, 10),
        (37, 11),
        (39, 7),
        (36, 8),
        (39, 9),
        (36, 9),
        (39, 6),
        (38, 6),
        (35, 9),
        (37, 7),
    },
    (24, 9): {
        (23, 7),
        (25, 8),
        (23, 10),
        (23, 11),
        (22, 11),
        (25, 11),
        (27, 9),
        (24, 6),
        (24, 10),
        (25, 9),
        (22, 7),
        (21, 9),
        (25, 7),
        (24, 11),
        (22, 10),
        (24, 8),
        (23, 9),
        (24, 7),
        (26, 9),
        (26, 7),
        (26, 8),
        (24, 9),
        (22, 9),
        (26, 11),
        (22, 8),
        (24, 12),
        (25, 10),
        (26, 10),
        (23, 8),
    },
    (42, 34): {
        (42, 31),
        (43, 36),
        (39, 34),
        (44, 33),
        (42, 32),
        (42, 33),
        (44, 32),
        (42, 35),
        (42, 34),
        (44, 36),
        (41, 35),
        (43, 34),
        (41, 36),
        (43, 32),
        (42, 37),
        (40, 34),
        (43, 33),
        (45, 34),
        (40, 33),
        (44, 34),
        (40, 36),
        (43, 35),
        (40, 32),
        (41, 33),
        (44, 35),
        (40, 35),
        (41, 34),
        (41, 32),
        (42, 36),
    },
    (48, 6): {
        (47, 4),
        (46, 4),
        (46, 6),
        (47, 8),
        (48, 9),
        (48, 4),
        (48, 3),
        (48, 5),
        (48, 6),
        (48, 8),
        (46, 8),
        (49, 5),
        (47, 5),
        (49, 8),
        (46, 7),
        (45, 6),
        (49, 4),
        (49, 7),
        (47, 6),
        (46, 5),
        (48, 7),
        (49, 6),
        (47, 7),
    },
    (49, 33): {
        (49, 33),
        (49, 34),
        (47, 34),
        (47, 35),
        (49, 30),
        (49, 31),
        (47, 32),
        (48, 33),
        (46, 33),
        (47, 31),
        (48, 32),
        (49, 36),
        (48, 31),
        (47, 33),
        (49, 32),
        (49, 35),
        (48, 35),
        (48, 34),
    },
    (23, 27): {
        (23, 27),
        (25, 28),
        (24, 25),
        (21, 25),
        (25, 25),
        (22, 26),
        (22, 28),
        (23, 30),
        (26, 27),
        (23, 24),
        (23, 28),
        (21, 27),
        (25, 27),
        (21, 29),
        (22, 25),
        (24, 27),
        (21, 28),
        (23, 25),
        (22, 27),
        (24, 28),
        (20, 27),
        (21, 26),
        (22, 29),
        (24, 29),
        (25, 29),
        (25, 26),
        (23, 29),
        (24, 26),
        (23, 26),
    },
    (18, 2): {
        (20, 0),
        (16, 1),
        (19, 4),
        (17, 4),
        (19, 2),
        (20, 1),
        (15, 2),
        (17, 1),
        (17, 2),
        (16, 2),
        (17, 3),
        (18, 2),
        (19, 3),
        (20, 3),
        (18, 4),
        (18, 0),
        (18, 1),
        (19, 0),
        (18, 5),
        (19, 1),
        (20, 2),
        (17, 0),
        (16, 3),
        (20, 4),
        (21, 2),
        (16, 4),
        (16, 0),
        (18, 3),
    },
    (30, 17): {
        (32, 19),
        (30, 14),
        (32, 15),
        (29, 17),
        (30, 18),
        (28, 16),
        (30, 20),
        (29, 19),
        (32, 16),
        (28, 17),
        (31, 15),
        (29, 15),
        (31, 17),
        (28, 15),
        (30, 19),
        (31, 16),
        (31, 19),
        (32, 17),
        (30, 17),
        (27, 17),
        (29, 16),
        (30, 15),
        (28, 19),
        (32, 18),
        (30, 16),
        (28, 18),
        (31, 18),
        (33, 17),
        (29, 18),
    },
    (37, 48): {
        (39, 47),
        (35, 46),
        (35, 49),
        (36, 46),
        (38, 46),
        (37, 45),
        (34, 48),
        (36, 48),
        (38, 49),
        (38, 47),
        (39, 46),
        (36, 47),
        (35, 48),
        (37, 47),
        (37, 48),
        (35, 47),
        (36, 49),
        (40, 48),
        (38, 48),
        (39, 49),
        (39, 48),
        (37, 49),
        (37, 46),
    },
    (49, 27): {
        (48, 29),
        (49, 30),
        (47, 25),
        (47, 27),
        (49, 29),
        (48, 26),
        (48, 25),
        (48, 28),
        (49, 24),
        (48, 27),
        (46, 27),
        (49, 25),
        (47, 26),
        (47, 28),
        (49, 28),
        (47, 29),
        (49, 27),
        (49, 26),
    },
    (13, 41): {
        (12, 39),
        (14, 41),
        (11, 41),
        (14, 43),
        (15, 41),
        (11, 39),
        (12, 43),
        (12, 41),
        (13, 39),
        (13, 42),
        (13, 43),
        (14, 42),
        (15, 42),
        (16, 41),
        (13, 40),
        (13, 38),
        (11, 40),
        (11, 42),
        (14, 39),
        (13, 44),
        (12, 42),
        (14, 40),
        (15, 39),
        (15, 40),
        (15, 43),
        (12, 40),
        (13, 41),
        (10, 41),
        (11, 43),
    },
    (29, 10): {
        (29, 7),
        (30, 9),
        (28, 10),
        (28, 12),
        (31, 9),
        (30, 8),
        (31, 12),
        (27, 11),
        (28, 9),
        (29, 8),
        (29, 9),
        (30, 12),
        (28, 8),
        (29, 13),
        (31, 10),
        (32, 10),
        (27, 9),
        (31, 8),
        (30, 11),
        (27, 12),
        (29, 10),
        (31, 11),
        (27, 8),
        (26, 10),
        (29, 12),
        (29, 11),
        (27, 10),
        (28, 11),
        (30, 10),
    },
    (49, 28): {
        (47, 30),
        (48, 28),
        (48, 27),
        (49, 29),
        (46, 28),
        (47, 27),
        (49, 27),
        (48, 29),
        (49, 26),
        (47, 29),
        (49, 28),
        (48, 26),
        (49, 25),
        (48, 30),
        (49, 31),
        (47, 26),
        (47, 28),
        (49, 30),
    },
    (43, 12): {
        (42, 14),
        (43, 9),
        (44, 11),
        (40, 12),
        (44, 13),
        (43, 12),
        (45, 10),
        (41, 11),
        (42, 11),
        (45, 12),
        (43, 11),
        (42, 13),
        (42, 10),
        (46, 12),
        (42, 12),
        (41, 14),
        (45, 13),
        (43, 14),
        (41, 13),
        (41, 12),
        (45, 11),
        (44, 10),
        (44, 12),
        (43, 10),
        (43, 15),
        (44, 14),
        (41, 10),
        (45, 14),
        (43, 13),
    },
    (7, 14): {
        (9, 15),
        (6, 12),
        (9, 16),
        (6, 13),
        (7, 16),
        (8, 12),
        (7, 14),
        (8, 16),
        (7, 13),
        (9, 14),
        (7, 12),
        (5, 16),
        (5, 12),
        (9, 13),
        (8, 14),
        (7, 15),
        (4, 14),
        (5, 13),
        (5, 14),
        (6, 16),
        (5, 15),
        (7, 17),
        (6, 14),
        (6, 15),
        (9, 12),
        (7, 11),
        (10, 14),
        (8, 15),
        (8, 13),
    },
    (10, 40): {
        (11, 41),
        (9, 42),
        (8, 42),
        (8, 40),
        (10, 38),
        (11, 40),
        (9, 38),
        (9, 40),
        (10, 40),
        (8, 38),
        (11, 39),
        (12, 40),
        (12, 39),
        (12, 41),
        (12, 42),
        (8, 39),
        (11, 42),
        (10, 39),
        (10, 42),
        (9, 39),
        (10, 37),
        (9, 41),
        (13, 40),
        (10, 41),
        (11, 38),
        (12, 38),
        (7, 40),
        (8, 41),
        (10, 43),
    },
    (2, 23): {
        (1, 21),
        (3, 21),
        (3, 25),
        (5, 23),
        (0, 22),
        (1, 25),
        (0, 25),
        (2, 20),
        (2, 22),
        (4, 25),
        (4, 24),
        (2, 25),
        (2, 21),
        (1, 22),
        (4, 22),
        (3, 23),
        (0, 24),
        (2, 23),
        (0, 23),
        (1, 24),
        (3, 22),
        (2, 26),
        (0, 21),
        (3, 24),
        (4, 21),
        (4, 23),
        (2, 24),
        (1, 23),
    },
    (11, 33): {
        (10, 33),
        (12, 35),
        (9, 31),
        (10, 34),
        (12, 32),
        (14, 33),
        (11, 36),
        (11, 33),
        (12, 31),
        (12, 34),
        (13, 35),
        (11, 31),
        (10, 35),
        (10, 32),
        (9, 33),
        (13, 33),
        (9, 34),
        (12, 33),
        (10, 31),
        (9, 35),
        (8, 33),
        (13, 31),
        (13, 32),
        (9, 32),
        (11, 30),
        (11, 34),
        (11, 35),
        (13, 34),
        (11, 32),
    },
    (17, 10): {
        (16, 10),
        (17, 13),
        (16, 12),
        (17, 11),
        (20, 10),
        (17, 8),
        (16, 8),
        (17, 9),
        (15, 9),
        (17, 10),
        (15, 10),
        (19, 11),
        (16, 11),
        (19, 8),
        (18, 10),
        (17, 12),
        (18, 9),
        (15, 12),
        (18, 8),
        (18, 12),
        (19, 9),
        (15, 8),
        (17, 7),
        (19, 10),
        (19, 12),
        (15, 11),
        (18, 11),
        (14, 10),
        (16, 9),
    },
    (23, 34): {
        (23, 33),
        (23, 35),
        (25, 32),
        (22, 36),
        (22, 32),
        (20, 34),
        (23, 31),
        (21, 34),
        (23, 36),
        (23, 37),
        (24, 32),
        (22, 33),
        (21, 36),
        (24, 33),
        (21, 33),
        (23, 32),
        (25, 35),
        (25, 36),
        (26, 34),
        (25, 33),
        (24, 35),
        (24, 34),
        (22, 34),
        (22, 35),
        (21, 32),
        (21, 35),
        (23, 34),
        (24, 36),
        (25, 34),
    },
    (47, 47): {
        (48, 49),
        (49, 45),
        (49, 46),
        (45, 46),
        (47, 44),
        (46, 45),
        (47, 49),
        (49, 47),
        (49, 48),
        (49, 49),
        (47, 45),
        (46, 48),
        (47, 48),
        (45, 48),
        (46, 46),
        (44, 47),
        (47, 46),
        (48, 45),
        (45, 49),
        (48, 48),
        (45, 45),
        (46, 47),
        (46, 49),
        (47, 47),
        (48, 46),
        (45, 47),
        (48, 47),
    },
    (2, 42): {
        (0, 42),
        (2, 40),
        (0, 40),
        (0, 41),
        (1, 41),
        (1, 43),
        (5, 42),
        (0, 44),
        (2, 44),
        (3, 44),
        (3, 42),
        (4, 41),
        (4, 42),
        (1, 44),
        (1, 42),
        (3, 43),
        (2, 42),
        (4, 43),
        (0, 43),
        (2, 45),
        (2, 43),
        (3, 41),
        (1, 40),
        (2, 39),
        (4, 40),
        (4, 44),
        (3, 40),
        (2, 41),
    },
    (25, 0): {
        (25, 2),
        (22, 0),
        (25, 3),
        (26, 1),
        (23, 2),
        (24, 2),
        (27, 1),
        (25, 1),
        (23, 1),
        (27, 2),
        (23, 0),
        (26, 2),
        (24, 0),
        (26, 0),
        (24, 1),
        (27, 0),
        (28, 0),
        (25, 0),
    },
    (42, 1): {
        (43, 3),
        (45, 1),
        (44, 3),
        (40, 0),
        (41, 3),
        (42, 1),
        (43, 0),
        (41, 2),
        (43, 1),
        (42, 2),
        (40, 1),
        (42, 0),
        (41, 1),
        (39, 1),
        (40, 2),
        (40, 3),
        (42, 3),
        (41, 0),
        (43, 2),
        (44, 0),
        (44, 1),
        (44, 2),
        (42, 4),
    },
    (13, 37): {
        (14, 38),
        (13, 37),
        (16, 37),
        (15, 39),
        (14, 37),
        (13, 36),
        (13, 40),
        (12, 37),
        (12, 36),
        (14, 36),
        (15, 35),
        (14, 35),
        (15, 36),
        (13, 34),
        (10, 37),
        (11, 35),
        (11, 39),
        (12, 38),
        (13, 38),
        (13, 39),
        (11, 38),
        (13, 35),
        (11, 36),
        (12, 35),
        (12, 39),
        (14, 39),
        (15, 38),
        (15, 37),
        (11, 37),
    },
    (14, 49): {
        (12, 48),
        (13, 47),
        (16, 47),
        (12, 47),
        (12, 49),
        (15, 48),
        (15, 47),
        (14, 49),
        (13, 48),
        (15, 49),
        (13, 49),
        (16, 49),
        (11, 49),
        (16, 48),
        (14, 46),
        (14, 47),
        (14, 48),
        (17, 49),
    },
    (24, 1): {
        (25, 3),
        (26, 1),
        (23, 0),
        (23, 3),
        (24, 0),
        (24, 4),
        (24, 2),
        (24, 3),
        (22, 0),
        (22, 3),
        (22, 2),
        (23, 1),
        (23, 2),
        (25, 0),
        (25, 1),
        (25, 2),
        (26, 0),
        (26, 3),
        (26, 2),
        (27, 1),
        (21, 1),
        (24, 1),
        (22, 1),
    },
    (34, 26): {
        (33, 26),
        (36, 25),
        (34, 23),
        (32, 25),
        (34, 24),
        (35, 28),
        (33, 27),
        (33, 24),
        (33, 25),
        (34, 29),
        (36, 24),
        (36, 26),
        (32, 28),
        (35, 27),
        (34, 25),
        (32, 24),
        (31, 26),
        (32, 26),
        (34, 27),
        (35, 24),
        (36, 27),
        (37, 26),
        (34, 26),
        (34, 28),
        (35, 25),
        (35, 26),
        (36, 28),
        (32, 27),
        (33, 28),
    },
    (37, 24): {
        (39, 23),
        (35, 26),
        (37, 25),
        (36, 22),
        (37, 23),
        (39, 26),
        (37, 22),
        (36, 25),
        (38, 23),
        (35, 25),
        (37, 21),
        (35, 22),
        (35, 24),
        (38, 22),
        (37, 24),
        (39, 25),
        (38, 26),
        (35, 23),
        (37, 27),
        (39, 22),
        (36, 24),
        (36, 23),
        (36, 26),
        (34, 24),
        (38, 24),
        (37, 26),
        (40, 24),
        (38, 25),
        (39, 24),
    },
    (23, 2): {
        (25, 3),
        (23, 3),
        (25, 1),
        (25, 4),
        (25, 0),
        (21, 1),
        (22, 3),
        (23, 1),
        (22, 1),
        (23, 4),
        (24, 1),
        (21, 0),
        (23, 0),
        (21, 2),
        (22, 4),
        (21, 3),
        (21, 4),
        (22, 2),
        (23, 2),
        (24, 0),
        (25, 2),
        (24, 2),
        (20, 2),
        (23, 5),
